1973,True
1910,True
2226,True
2173,True
2165,True
2185,True
2178,True
2095,True
2385,True
2381,True
2363,True
2335,True
2335,True
2289,True
2211,True
2097,True
1969,True
1923,True
2967,False
2965,False
2800,False
2777,False
2584,False
2471,False
2421,False
2185,False
2177,False
2079,False
2120,False
2302,False
2258,False
2359,False
2289,False
2430,False
2289,False
2222,False
2092,False
2481,False
2402,False
2398,False
2270,False
2014,False
3152,False
3115,False
2920,False
2671,False
2644,False
2487,False
2486,False
2327,False
2328,False
2315,False
2125,False
2114,False
2056,False
1894,False
1892,False
1720,False
4979,True
4899,True
4889,True
4867,True
4821,True
4754,True
4723,True
4530,True
4524,True
4375,True
4305,True
4100,True
4099,True
4084,True
4071,True
4069,True
4034,True
4007,True
3990,True
3736,True
3734,True
3691,True
3534,True
3447,True
3386,True
3344,True
3326,True
3200,True
3192,True
3025,True
3008,True
2965,True
2938,True
2850,True
2739,True
2633,True
2573,True
2475,True
2366,True
2364,True
2344,True
2348,True
2266,True
2404,True
2408,True
2373,True
2335,True
2298,True
2250,True
2113,True
2092,True
2070,True
3035,True
2769,True
2728,True
2624,True
2606,True
2397,True
2390,True
2244,True
2449,True
2290,True
2862,True
2656,True
2665,True
2888,True
2868,True
2817,True
2782,True
2713,True
5092,False
4858,False
4722,False
4478,False
4470,False
4343,False
4150,False
4053,False
3783,False
3772,False
3653,False
3624,False
3360,False
3309,False
3245,False
3226,False
3217,False
3065,False
3064,False
2686,False
2382,False
2375,False
2442,False
2387,False
2306,False
2233,False
2315,False
2265,False
2147,False
1973,False
1842,False
1799,False
1933,False
1846,False
1853,False
1603,False
2698,False
2665,False
2519,False
2452,False
2269,False
2146,False
2093,False
2044,False
2406,False
2284,False
2231,False
2169,False
2559,False
2048,False
2005,False
1989,False
1987,False
1984,False
1961,False
5833,True
5744,True
5573,True
5479,True
5394,True
5380,True
5376,True
5231,True
5210,True
5173,True
5155,True
5112,True
5088,True
5070,True
5009,True
4990,True
4818,True
4685,True
4628,True
4601,True
4598,True
4573,True
4529,True
4501,True
4439,True
4074,True
4026,True
3926,True
3861,True
3754,True
3727,True
3632,True
3629,True
3587,True
3502,True
3428,True
3389,True
3300,True
3192,True
3144,True
3120,True
3058,True
3055,True
3005,True
2887,True
2795,True
2794,True
2781,True
2477,True
2402,True
2158,True
2402,True
2361,True
2357,True
2454,True
2204,True
2345,True
2344,True
2268,True
2204,True
2202,True
2198,True
2053,True
1987,True
1798,True
2381,True
2354,True
2542,True
2525,True
2508,True
2401,True
2347,True
2296,True
2292,True
2294,True
2224,True
2480,True
2233,True
2181,True
2166,True
2333,True
2293,True
2249,True
2247,True
2181,True
2162,True
2089,True
2086,True
2041,True
1875,True
1880,True
5111,False
5060,False
5035,False
4982,False
4673,False
4648,False
4451,False
4253,False
4232,False
4006,False
3851,False
3832,False
3820,False
3491,False
3457,False
3067,False
2951,False
2921,False
2894,False
2736,False
2700,False
2570,False
2530,False
2529,False
2489,False
2479,False
2837,False
2676,False
2512,False
2314,False
2168,False
2133,False
2217,False
2221,False
2183,False
1977,False
2417,False
2320,False
2261,False
1799,False
2164,False
2108,False
2095,False
2262,False
2359,False
2297,False
2172,False
2070,False
1979,False
1810,True
1741,True
2048,True
2024,True
2257,True
2283,True
2131,True
2002,True
2090,True
2492,False
2352,False
2291,False
2253,False
2113,False
2114,False
2643,False
2539,False
2546,False
2519,False
2240,False
2228,False
2469,False
2461,False
2383,False
2286,False
2082,False
2434,False
2348,False
2361,False
2335,False
2310,False
2835,False
2775,False
2635,False
2620,False
2581,False
2564,False
2492,False
2487,False
2333,False
2249,False
5077,True
5042,True
4869,True
4865,True
4801,True
4770,True
4754,True
4693,True
4691,True
4566,True
4560,True
4528,True
4523,True
4449,True
4410,True
4174,True
4167,True
4121,True
4116,True
4114,True
3721,True
3672,True
3651,True
3561,True
3500,True
3455,True
3392,True
3372,True
3196,True
3126,True
2977,True
2845,True
2795,True
2702,True
2637,True
2603,True
2406,True
2338,True
2499,True
2381,True
2498,True
2431,True
2416,True
2364,True
2318,True
2293,True
2133,True
2065,True
2008,True
2259,True
2258,True
2147,True
2090,True
2076,True
1977,True
2076,True
2067,True
1996,True
2293,True
2246,True
2182,True
2183,True
2332,True
2566,True
2375,True
2368,True
2301,True
2271,True
2256,True
2240,True
2124,True
2117,True
2127,True
2400,True
2370,True
2347,True
2340,True
2297,True
2266,True
2224,True
2184,True
2639,True
2630,True
2533,True
2355,True
2347,True
5732,False
5668,False
5667,False
5531,False
5422,False
5166,False
5129,False
5000,False
4982,False
4979,False
4620,False
4595,False
4461,False
4365,False
4264,False
4055,False
4004,False
3816,False
3811,False
3774,False
3739,False
3264,False
3231,False
3167,False
3111,False
2864,False
2851,False
2830,False
2597,False
2571,False
2294,False
2084,False
1984,False
2334,False
2352,False
2331,False
2225,False
3012,False
2905,False
2859,False
2839,False
2701,False
2635,False
2603,False
2605,False
2605,False
2562,False
2487,False
2374,False
2320,False
2230,False
2044,False
2037,False
1921,False
1854,False
1722,False
1848,False
2404,False
2310,False
2177,False
5649,True
5548,True
5344,True
5259,True
5102,True
5029,True
4931,True
4825,True
4538,True
4390,True
4312,True
4222,True
4066,True
4032,True
4008,True
3929,True
3767,True
3758,True
3754,True
3694,True
3676,True
3591,True
3516,True
3382,True
3311,True
3229,True
3157,True
3084,True
3071,True
2750,True
2726,True
2681,True
2417,True
2418,True
2387,True
2383,True
2341,True
2256,True
2082,True
2083,True
2076,True
2395,True
2614,True
2610,True
2582,True
2327,True
2330,True
2310,True
2233,True
2143,True
1971,True
1875,True
1873,True
2092,True
2056,True
2011,True
2070,True
2062,True
2009,True
1935,True
2097,True
2198,True
2146,True
2048,True
2031,True
2474,True
2433,True
2336,True
2239,True
2236,True
5461,False
5339,False
5144,False
5075,False
5057,False
4938,False
4841,False
4804,False
4474,False
4428,False
4358,False
4165,False
4057,False
3802,False
3681,False
3638,False
3569,False
3539,False
3536,False
3499,False
2863,False
2793,False
2722,False
2672,False
2612,False
2238,False
2239,False
2086,False
2087,False
2051,False
2052,False
2041,False
2060,False
2041,False
2025,False
2109,False
2175,False
2138,False
2070,False
2339,False
2416,False
2367,False
2295,False
2101,False
2560,False
2355,False
2482,False
1631,True
2389,True
2355,True
2339,True
2334,True
2288,True
2566,True
2528,True
2522,True
2517,True
2444,True
2435,True
2438,True
2813,False
2717,False
2704,False
2492,False
2572,False
2453,False
2439,False
2435,False
2786,False
2762,False
2902,False
2780,False
2769,False
2616,False
2600,False
2554,False
2347,False
2297,False
2232,False
2220,False
2212,False
2066,False
1979,False
2234,False
2031,False
1933,False
2562,False
2359,False
2237,False
2229,False
2016,False
2089,False
2074,False
1967,False
5593,True
5341,True
5301,True
5278,True
5150,True
5074,True
4909,True
4880,True
4874,True
4810,True
4785,True
4761,True
4753,True
4713,True
4629,True
4607,True
4603,True
4598,True
4292,True
4227,True
4183,True
4168,True
3796,True
3256,True
3217,True
3039,True
2965,True
2954,True
2951,True
2946,True
2916,True
2667,True
2470,True
2436,True
2231,True
2102,True
2205,True
2063,True
2181,True
2268,True
2331,True
2497,True
2504,True
2481,True
3185,True
3138,True
3136,True
3050,True
2980,True
2955,True
2904,True
2764,True
2647,True
2668,True
2627,True
2616,True
2564,True
2468,True
2388,True
2387,True
2358,True
2356,True
2323,True
2164,True
2161,True
1949,True
1908,True
1994,True
2490,True
2356,True
2274,True
2265,True
2036,True
2199,True
5128,False
5114,False
5078,False
5048,False
4962,False
4797,False
4735,False
4667,False
4638,False
4632,False
4592,False
4277,False
4262,False
4261,False
4002,False
3836,False
3825,False
3632,False
3565,False
3561,False
3483,False
3343,False
3012,False
2923,False
2851,False
2723,False
2593,False
2437,False
2361,False
2393,False
2147,False
2155,False
2159,False
2088,False
2389,False
2368,False
2266,False
2264,False
2247,False
2319,False
2239,False
2168,False
2144,False
1624,False
1887,False
2206,False
2098,False
2358,False
2481,False
2415,False
2265,False
1921,False
2012,False
2125,False
5519,True
5517,True
5459,True
5294,True
5252,True
4982,True
4921,True
4907,True
4799,True
4777,True
4768,True
4758,True
4714,True
4693,True
4668,True
4542,True
4539,True
4532,True
4483,True
4461,True
4433,True
4429,True
4416,True
4326,True
4275,True
4187,True
4179,True
4129,True
4096,True
4086,True
4015,True
3983,True
3877,True
3766,True
3735,True
3696,True
3694,True
3654,True
3573,True
3552,True
3392,True
3331,True
3302,True
3246,True
3053,True
2959,True
2688,True
2623,True
2606,True
2604,True
2484,True
2471,True
2465,True
2337,True
2250,True
2040,True
1985,True
1876,True
1989,True
2032,True
2443,True
2315,True
2230,True
2207,True
2380,True
2373,True
2213,True
2177,True
2148,True
2121,True
2122,True
2394,True
2243,True
2486,True
2442,True
2375,True
2568,True
2556,True
2557,True
2526,True
2584,True
2443,True
2430,True
2413,True
2682,True
2628,True
2601,True
2575,True
2571,True
2550,True
2460,True
2446,True
2450,True
2161,True
2254,True
2033,True
